-1.97	-0.210222	-0.210229	0.579765	0.579773
-1.96	-0.204444	-0.204451	0.575836	0.575844
-1.95	-0.198705	-0.198711	0.572003	0.572011
-1.94	-0.193004	-0.19301	0.568266	0.568275
-1.93	-0.187339	-0.187345	0.564627	0.564635
-1.92	-0.181711	-0.181717	0.561085	0.561093
-1.91	-0.176117	-0.176123	0.557641	0.557649
-1.9	-0.170558	-0.170563	0.554295	0.554303
-1.89	-0.165031	-0.165037	0.551048	0.551056
-1.88	-0.159537	-0.159542	0.5479	0.547908
-1.87	-0.154073	-0.154078	0.544852	0.54486
-1.86	-0.148639	-0.148644	0.541903	0.541911
-1.85	-0.143234	-0.143239	0.539054	0.539062
-1.84	-0.137858	-0.137862	0.536304	0.536313
-1.83	-0.132508	-0.132512	0.533655	0.533664
-1.82	-0.127184	-0.127188	0.531106	0.531115
-1.81	-0.121886	-0.12189	0.528658	0.528666
-1.8	-0.116611	-0.116615	0.526309	0.526318
-1.79	-0.111359	-0.111363	0.524062	0.52407
-1.78	-0.106129	-0.106133	0.521914	0.521923
-1.77	-0.10092	-0.100924	0.519867	0.519876
-1.76	-0.0957316	-0.0957347	0.517921	0.517929
-1.75	-0.0905617	-0.0905647	0.516075	0.516083
-1.74	-0.0854097	-0.0854126	0.51433	0.514338
-1.73	-0.0802747	-0.0802774	0.512685	0.512693
-1.72	-0.0751557	-0.0751582	0.51114	0.511148
-1.71	-0.0700516	-0.0700539	0.509696	0.509704
-1.7	-0.0649615	-0.0649636	0.508352	0.50836
-1.69	-0.0598842	-0.0598862	0.507109	0.507117
-1.68	-0.0548189	-0.0548208	0.505966	0.505974
-1.67	-0.0497646	-0.0497662	0.504923	0.504931
-1.66	-0.0447202	-0.0447217	0.50398	0.503988
-1.65	-0.0396847	-0.039686	0.503137	0.503146
-1.64	-0.0346571	-0.0346582	0.502395	0.502403
-1.63	-0.0296364	-0.0296374	0.501753	0.501761
-1.62	-0.0246217	-0.0246225	0.501211	0.501219
-1.61	-0.0196119	-0.0196125	0.500769	0.500777
-1.6	-0.014606	-0.0146065	0.500426	0.500435
-1.59	-0.00960302	-0.00960334	0.500184	0.500193
-1.58	-0.00460197	-0.00460212	0.500042	0.500051
-1.57	0.000398163	0.000398177	0.5	0.500009
-1.56	0.00539837	0.00539855	0.500058	0.500067
-1.55	0.0103997	0.0104	0.500216	0.500225
-1.54	0.015403	0.0154035	0.500474	0.500483
-1.53	0.0204095	0.0204102	0.500832	0.500841
-1.52	0.02542	0.0254209	0.50129	0.501299
-1.51	0.0304356	0.0304366	0.501848	0.501857
-1.5	0.0354573	0.0354585	0.502507	0.502515
